CustomerID,Senior Citizen,Partner,Dependents,Paperless Billing,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Tenure Months,Monthly Charges,Total Charges,Protection Count,Abs Charge Change,Tenure Bucket_7-12,Tenure Bucket_13-24,Tenure Bucket_25-48,Tenure Bucket_49-72,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
5896-NPFWW,0,1,0,1,0,0,1,0,0,0,3,50.15,168.15,1,5.900000000000006,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7133-VBDCG,0,0,0,1,1,1,0,0,0,0,25,79.85,2015.35,2,0.7639999999999958,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1029-QFBEN,0,0,0,0,0,0,0,0,0,0,1,19.55,19.55,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4952-YSOGZ,0,1,0,1,0,0,0,0,0,1,4,85.95,381.3,0,9.375,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1589-AGTLK,0,0,0,1,0,0,0,0,0,0,3,45.35,141.5,0,1.8166666666666629,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5244-IRFIH,1,1,0,1,0,0,0,0,1,1,33,94.5,3105.55,0,0.3924242424242408,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2684-EIWEO,1,0,0,0,1,1,1,0,0,0,30,91.7,2758.15,3,0.23833333333332973,0,0,1,0,0,1,1,0,0,0,1,0,0,1
6439-GTPCA,0,0,0,1,0,0,1,1,0,0,45,87.25,3941.7,2,0.3433333333333337,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5138-WVKYJ,0,0,0,0,1,0,0,0,1,1,10,98.55,1008.55,1,2.3049999999999926,1,0,0,0,0,1,1,0,0,0,0,1,0,1
6683-VLCTZ,1,0,0,1,0,0,1,0,1,1,20,98.55,1842.8,1,6.409999999999997,0,1,0,0,0,1,1,0,0,0,0,1,0,1
2189-WWOEW,0,0,0,1,0,1,0,0,0,1,15,85.9,1269.55,1,1.2633333333333354,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1894-IGFSG,0,0,0,0,0,0,0,0,1,1,22,89.25,1907.85,0,2.529545454545456,0,1,0,0,0,0,1,0,0,0,0,1,0,1
7379-POKDZ,0,1,0,1,0,0,0,0,0,0,3,70.3,208.85,0,0.6833333333333371,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0236-HFWSV,0,0,0,1,0,0,0,0,1,1,15,93.35,1444.65,0,2.960000000000008,0,1,0,0,0,1,1,0,0,0,0,1,0,1
3900-AQPHZ,0,0,0,0,0,0,0,0,0,0,1,19.9,19.9,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5842-POCOP,0,1,0,1,1,0,1,0,0,1,5,88.9,454.15,2,1.9299999999999926,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2037-XJFUP,0,1,0,1,0,0,1,0,1,1,33,95.8,3036.75,1,3.777272727272731,0,0,1,0,0,0,1,0,1,0,0,1,0,1
7314-OXENN,0,0,0,1,0,1,0,0,0,0,2,82.0,184.65,1,10.325000000000003,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0322-CHQRU,0,0,0,0,0,0,0,0,0,0,2,45.35,89.5,0,0.6000000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4678-DVQEO,0,0,0,1,0,0,0,1,0,0,1,52.2,52.2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0691-IFBQW,1,0,0,1,1,1,1,0,1,1,46,110.0,4874.8,3,4.026086956521738,0,0,1,0,0,1,1,0,1,0,0,1,0,1
3009-JWMPU,0,0,0,1,0,0,1,0,1,1,62,96.75,6125.4,1,2.046774193548387,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1450-GALXR,0,0,0,1,0,0,0,1,1,1,10,98.5,1058.25,1,7.325000000000003,1,0,0,0,0,1,1,0,0,0,0,1,0,1
3138-BKYAV,0,0,0,1,0,1,0,0,1,0,6,85.35,489.45,1,3.7749999999999915,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4289-DTDKW,0,1,0,1,0,1,0,0,1,1,40,101.3,4113.1,1,1.5275000000000176,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1820-TQVEV,0,0,0,1,0,0,0,0,0,0,1,69.55,69.55,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2239-JALAW,0,0,0,1,0,1,1,0,1,1,58,103.25,6017.65,2,0.5025862068965523,0,0,0,1,0,1,1,0,1,0,0,0,0,1
4853-RULSV,0,0,0,1,1,0,0,1,1,1,70,104.0,7250.15,2,0.4264285714285734,0,0,0,1,0,1,1,0,0,1,1,0,0,1
6275-YDUVO,0,0,0,1,0,0,1,0,0,1,2,86.2,178.7,1,3.1499999999999915,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0115-TFERT,0,1,0,1,0,1,1,1,1,1,21,111.2,2317.1,3,0.8619047619047677,0,1,0,0,0,1,1,0,0,0,0,1,0,1
2311-QYMUQ,0,1,0,1,0,1,1,0,1,0,16,89.45,1430.25,2,0.05937500000000284,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3643-AHCFP,1,1,0,1,0,0,0,0,1,1,7,95.6,644.35,0,3.549999999999997,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3104-OWCGK,0,1,0,0,0,1,1,0,1,0,60,90.95,5453.4,2,0.060000000000002274,0,0,0,1,0,0,1,0,1,0,0,1,0,1
9101-BWFSS,0,1,0,0,1,1,0,1,1,1,50,108.55,5610.7,3,3.6640000000000015,0,0,0,1,0,1,1,0,1,0,0,1,0,1
9231-ZJYAM,1,0,0,1,0,0,0,0,1,0,4,78.85,292.8,0,5.6499999999999915,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6982-SSHFK,0,0,0,0,0,0,0,0,0,0,1,44.4,44.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0727-BMPLR,1,0,0,1,0,0,1,0,1,1,55,100.0,5509.3,1,0.16909090909091162,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1038-ZAGBI,0,1,0,0,0,0,0,0,0,0,12,19.8,229.6,0,0.6666666666666679,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3027-ZTDHO,0,0,0,1,0,0,0,0,1,1,1,89.9,89.9,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2382-BCKQJ,0,0,0,1,0,0,1,0,1,1,62,100.15,6413.65,1,3.2959677419354705,0,0,0,1,0,1,1,0,1,0,0,1,0,1
2207-NHRJK,0,0,0,0,0,1,0,0,0,0,1,50.8,50.8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0947-MUGVO,1,1,0,1,0,1,0,0,0,0,20,73.65,1463.5,1,0.4750000000000085,0,1,0,0,0,0,1,0,0,0,0,1,0,1
9944-HKVVB,0,0,0,1,0,1,0,0,1,1,3,95.1,307.4,1,7.36666666666666,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4124-MMETB,0,0,0,1,0,0,0,0,1,1,22,94.65,2104.55,0,1.0113636363636402,0,1,0,0,0,1,1,0,0,0,1,0,0,1
3671-SHRSP,0,1,0,1,0,0,1,1,0,0,4,80.6,319.15,2,0.8125,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3313-QKNKB,0,1,0,0,0,0,0,0,0,1,59,85.55,5084.65,0,0.6305084745762741,0,0,0,1,0,1,1,0,1,0,0,1,0,1
5073-WXOYN,0,0,0,1,0,1,0,0,1,1,60,50.8,3027.4,1,0.3433333333333266,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0207-MDKNV,0,0,0,0,1,0,1,1,1,1,15,105.1,1582.75,3,0.4166666666666714,0,1,0,0,0,0,1,0,0,0,0,1,0,1
9851-KIELU,0,0,0,1,1,1,1,1,1,1,10,110.1,1043.3,4,5.769999999999996,1,0,0,0,0,0,1,0,0,0,0,1,0,1
3908-BLSYF,0,0,0,0,0,0,1,0,0,1,6,83.9,497.55,1,0.9750000000000085,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7549-MYGPK,0,1,0,1,1,1,1,0,1,0,63,100.55,6215.35,3,1.893650793650778,0,0,0,1,0,1,1,0,0,0,0,1,0,1
3804-RVTGV,0,1,0,1,0,1,1,0,1,1,50,103.85,5017.9,2,3.4920000000000044,0,0,0,1,0,1,1,0,0,0,0,0,0,1
9227-LUNBG,0,0,0,0,0,0,0,0,0,0,1,24.6,24.6,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4315-MURBD,0,0,0,1,1,0,0,1,1,1,12,98.9,1120.95,2,5.487499999999997,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9734-YWGEX,0,0,0,0,0,0,1,0,1,1,9,98.3,923.5,1,4.311111111111117,1,0,0,0,0,1,1,0,0,0,1,0,0,1
2719-BDAQO,0,0,0,0,1,0,0,0,1,1,17,93.85,1625.65,1,1.7764705882352985,0,1,0,0,0,0,1,0,0,0,0,1,0,1
0781-LKXBR,1,0,0,1,0,0,1,0,1,1,9,100.5,918.6,1,1.5666666666666629,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1907-UBQFC,1,0,0,1,0,1,0,0,0,0,10,72.85,688.65,1,3.9849999999999994,1,0,0,0,0,0,1,0,0,0,0,1,0,1
6513-EECDB,1,1,0,1,0,0,0,0,0,0,1,73.55,73.55,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
7074-IEVOJ,1,0,0,1,0,1,0,0,0,0,3,79.4,205.05,1,11.049999999999997,0,0,0,0,0,1,1,0,0,0,0,1,0,1
9625-QSTYE,0,0,0,1,0,1,1,0,0,0,13,81.15,952.3,2,7.896153846153851,0,1,0,0,0,0,1,0,0,0,0,1,0,1
4750-ZRXIU,1,0,0,1,0,0,0,0,0,1,4,84.6,360.1,0,5.425000000000011,0,0,0,0,0,1,1,0,0,0,0,1,0,1
6400-BWQKW,0,0,0,1,1,0,0,0,0,0,6,79.05,434.5,1,6.633333333333326,0,0,0,0,0,1,1,0,0,0,0,1,0,1
6680-WKXRZ,0,0,0,0,0,0,0,0,0,0,3,74.4,215.8,0,2.4666666666666686,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7028-DVOIQ,1,0,0,1,0,0,1,0,1,1,35,99.05,3395.8,1,2.0271428571428487,0,0,1,0,0,1,1,0,0,0,0,1,0,1
4208-UFFGW,1,0,0,0,0,0,0,0,0,0,2,44.95,85.15,0,2.375,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9448-REEVD,0,1,0,0,0,0,0,0,0,0,1,44.7,44.7,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9117-SHLZX,0,0,0,1,0,0,0,0,0,0,1,45.7,45.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9889-TMAHG,1,0,0,0,1,0,0,1,1,1,8,100.3,832.35,2,3.7437500000000057,1,0,0,0,0,0,1,0,0,0,1,0,0,1
4541-RMRLG,0,0,0,0,0,0,0,0,0,0,7,19.25,112.3,0,3.207142857142859,1,0,0,0,0,0,0,1,0,0,0,1,0,1
3158-MOERK,0,0,0,1,0,0,0,0,1,1,2,96.0,174.8,0,8.599999999999994,0,0,0,0,0,1,1,0,0,0,0,1,0,1
7294-TMAOP,0,0,0,0,0,0,0,0,1,1,1,90.55,90.55,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
8919-FYFQZ,1,1,0,1,0,1,0,0,0,0,44,30.35,1359.7,1,0.5522727272727259,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2834-JRTUA,0,0,0,1,1,0,1,1,1,1,71,108.05,7532.15,3,1.9633802816901493,0,0,0,1,0,1,1,0,0,1,0,1,0,1
5875-YPQFJ,0,0,0,1,0,0,0,0,0,0,1,69.9,69.9,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6646-QVXLR,1,1,0,1,0,1,1,0,1,1,62,103.75,6383.35,2,0.7927419354838605,0,0,0,1,0,1,1,0,1,0,0,1,0,1
8603-IJWDN,0,0,0,1,0,0,0,0,0,1,1,86.6,86.6,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
9369-XFEHK,1,1,0,1,0,1,0,0,0,0,33,80.6,2656.5,1,0.09999999999999432,0,0,1,0,0,1,1,0,0,0,0,0,0,1
3842-IYKUE,0,0,0,0,0,1,0,1,0,0,35,85.3,2917.5,2,1.942857142857136,0,0,1,0,0,1,1,0,0,0,1,0,0,1
6641-XRPSU,0,0,0,1,0,0,0,0,0,0,34,70.0,2416.1,0,1.0617647058823536,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1374-DMZUI,1,0,0,1,0,0,0,0,1,1,4,94.3,424.45,0,11.8125,0,0,0,0,0,1,1,0,0,0,0,1,0,1
8357-EQXFO,0,0,0,1,0,0,1,0,1,1,7,95.35,660.9,1,0.9357142857142833,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1989-PRJHP,1,1,0,1,0,0,0,0,0,0,27,75.5,1893.95,0,5.353703703703701,0,0,1,0,0,1,1,0,0,0,0,1,0,1
9524-EGPJC,0,0,0,1,0,0,0,1,0,1,18,90.1,1612.75,1,0.5027777777777658,0,1,0,0,0,1,1,0,0,0,0,1,0,1
6993-OHLXR,0,0,0,0,0,0,0,0,0,0,2,68.95,119.75,0,9.075000000000003,0,0,0,0,0,0,1,0,0,0,0,1,0,1
8818-XYFCQ,0,1,0,1,1,0,0,0,1,1,32,99.55,3204.65,1,0.5953125000000057,0,0,1,0,0,1,1,0,0,0,1,0,0,1
4695-VADHF,0,1,0,0,0,0,1,0,0,1,18,57.45,990.85,1,2.4027777777777786,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3863-IUBJR,0,1,0,0,0,0,0,0,0,1,12,53.65,696.35,0,4.37916666666667,1,0,0,0,0,0,0,0,1,0,1,0,0,1
4822-RVYBB,1,0,0,1,0,0,1,0,1,1,8,100.6,819.4,1,1.8250000000000028,1,0,0,0,0,1,1,0,0,0,0,1,0,1
8436-BJUMM,0,1,0,1,0,0,0,0,1,0,26,83.75,2070.6,0,4.1115384615384585,0,0,1,0,0,1,1,0,0,0,0,1,0,1
4184-TJFAN,1,1,0,1,1,0,0,1,1,0,3,88.3,273.75,2,2.950000000000003,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4145-UQXUQ,1,0,0,1,0,0,1,0,1,1,8,92.1,729.95,1,0.8562499999999886,1,0,0,0,0,0,1,0,0,0,0,1,0,1
9948-YPTDG,0,1,0,1,1,1,0,0,0,0,38,79.45,3013.05,2,0.15921052631578902,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1236-WFCDV,1,0,0,0,0,0,0,0,1,1,14,90.45,1266.1,0,0.014285714285719564,0,1,0,0,0,0,1,0,0,0,1,0,0,1
4883-QICIH,0,1,0,1,0,0,0,0,0,0,32,69.75,2347.9,0,3.621875000000003,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8329-IBCTI,0,0,0,0,0,0,0,0,0,0,1,19.65,19.65,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1271-SJBGZ,1,0,0,1,0,0,1,1,0,1,12,43.65,526.95,2,0.26250000000000284,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5669-SRAIP,0,0,0,0,0,0,1,0,0,1,5,39.5,210.75,1,2.6499999999999986,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5981-ITEMU,0,1,0,1,0,0,0,0,1,1,40,97.1,3706.95,0,4.426249999999996,0,0,1,0,0,1,1,0,0,0,0,0,0,1
6941-PMGEP,0,0,0,1,0,0,0,0,0,1,5,80.0,412.5,0,2.5,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1624-WOIWJ,0,0,0,1,1,0,0,0,1,0,10,84.7,832.05,1,1.4950000000000045,1,0,0,0,0,0,1,0,0,0,0,0,1,1
2074-GKOWZ,0,1,0,1,0,0,0,0,1,1,2,89.55,185.55,0,3.2250000000000085,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0376-YMCJC,0,0,0,1,0,0,0,1,1,0,23,90.6,1943.2,1,6.113043478260863,0,1,0,0,0,1,1,0,0,0,0,1,0,1
0634-SZPQA,0,0,0,1,1,0,0,0,1,0,23,90.05,2169.8,1,4.289130434782621,0,1,0,0,0,1,1,0,0,0,0,0,0,1
5536-RTPWK,0,1,0,1,0,1,0,0,1,1,49,99.05,4853.75,1,0.006122448979596129,0,0,0,1,0,1,1,0,0,0,0,0,0,1
6166-ILMNY,0,0,0,0,0,0,0,0,0,0,2,69.75,144.55,0,2.5250000000000057,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3097-NNSPB,0,0,0,1,0,1,0,0,0,0,2,49.05,91.1,1,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0655-RBDUG,0,0,0,1,0,0,1,0,1,1,7,98.05,713.0,1,3.807142857142864,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4361-BKAXE,0,0,0,1,1,1,1,1,1,1,41,114.5,4527.45,4,4.074390243902442,0,0,1,0,0,1,1,0,0,0,0,0,0,1
9878-TNQGW,0,0,0,1,0,0,0,0,0,1,2,80.95,171.15,0,4.625,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4441-NIHPT,1,0,0,1,0,0,1,0,0,0,13,74.3,940.35,1,1.9653846153846075,0,1,0,0,0,0,1,0,0,0,0,1,0,1
8999-BOHSE,1,0,0,0,0,0,0,0,1,1,11,89.7,1047.7,0,5.545454545454547,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7029-RPUAV,1,1,0,1,0,0,1,0,1,1,17,100.45,1622.45,1,5.0117647058823565,0,1,0,0,0,1,1,0,0,0,1,0,0,1
4607-CHPCA,0,1,0,1,0,0,0,0,1,1,25,90.4,2178.6,0,3.2560000000000144,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8824-RWFXJ,0,1,0,1,0,1,1,0,0,0,3,56.15,168.15,2,0.09999999999999432,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9763-PDTKK,0,0,0,1,1,0,1,1,0,1,4,94.4,387.2,3,2.3999999999999915,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7627-JKIAZ,0,1,0,1,0,0,1,0,0,0,37,78.95,2839.65,1,2.202702702702709,0,0,1,0,0,1,1,0,0,0,1,0,0,1
4081-DYXAV,0,0,0,1,0,0,0,0,1,1,19,44.85,893.55,0,2.178947368421049,0,1,0,0,1,0,0,0,1,0,1,0,0,1
8111-SLLHI,1,1,0,1,0,1,1,0,1,1,39,105.65,4284.8,2,4.216666666666669,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0927-LCSMG,0,0,0,0,0,0,1,0,0,0,7,74.65,544.55,1,3.1428571428571246,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8257-RZAHR,0,1,0,1,1,0,0,0,1,0,14,64.7,941.0,1,2.5142857142857054,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5293-WXJAK,1,1,0,1,0,0,1,1,1,1,11,104.05,1133.65,2,0.990909090909085,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0841-NULXI,0,0,0,1,0,0,0,0,0,1,1,35.55,35.55,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7851-WZEKY,0,0,0,1,0,0,0,0,1,1,2,95.15,196.9,0,3.299999999999997,0,0,0,0,0,1,1,0,0,0,0,1,0,1
8844-TONUD,0,1,0,1,0,0,1,0,1,1,13,96.65,1162.85,1,7.200000000000017,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4086-YQSNZ,1,1,0,1,0,0,0,0,1,0,3,80.4,224.05,0,5.716666666666669,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5868-CZJDR,0,0,0,1,0,1,0,0,0,0,1,31.35,31.35,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0135-NMXAP,0,0,0,1,0,1,0,0,1,0,12,89.75,1052.4,1,2.049999999999997,1,0,0,0,0,1,1,0,0,0,0,0,0,1
6270-OMFIW,0,1,0,1,0,1,0,0,1,1,60,94.4,5610.25,1,0.8958333333333428,0,0,0,1,0,0,1,0,1,0,0,1,0,1
0107-WESLM,0,0,0,1,0,0,0,0,0,0,1,19.85,19.85,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3992-YWPKO,0,0,0,1,0,1,1,1,1,1,6,109.9,669.45,3,1.6749999999999972,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0125-LZQXK,0,0,0,1,0,0,1,1,1,1,15,101.35,1553.95,2,2.2466666666666697,0,1,0,0,0,0,1,0,0,0,0,1,0,1
8399-YNDCH,1,0,0,1,0,0,1,0,1,0,21,60.05,1236.15,1,1.1857142857142762,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5673-FSSMF,0,0,0,1,0,0,0,0,0,1,1,60.15,60.15,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1579-KLYDT,0,0,0,1,0,0,1,0,1,0,7,90.45,593.45,1,5.671428571428564,1,0,0,0,0,1,1,0,0,0,0,1,0,1
3927-NLNRY,0,1,0,1,0,1,0,0,1,1,53,94.25,4867.95,1,2.401886792452828,0,0,0,1,0,0,1,0,1,0,0,0,0,1
6358-LYNGM,0,0,0,1,0,0,0,0,0,0,1,74.9,74.9,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5494-HECPR,0,0,0,1,0,0,0,0,1,0,1,80.25,80.25,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
9824-BEMCV,0,1,0,1,0,0,0,0,0,0,17,69.0,1149.65,0,1.3735294117647072,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1373-ORVIZ,0,1,0,1,0,0,0,1,0,1,11,66.35,740.8,1,0.9954545454545496,1,0,0,0,0,1,0,0,0,0,0,1,0,1
9866-QEVEE,0,0,0,1,0,0,0,0,0,1,19,86.0,1532.45,0,5.344736842105263,0,1,0,0,0,1,1,0,0,0,0,0,0,1
9897-KXHCM,0,1,0,1,0,0,0,0,0,1,3,80.3,250.05,0,3.0500000000000114,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7979-CORPM,0,0,0,1,0,1,0,0,1,0,24,90.55,2282.55,1,4.556250000000006,0,1,0,0,0,1,1,0,0,0,1,0,0,1
1618-CFHME,0,0,0,1,0,0,0,0,0,0,2,75.9,143.35,0,4.2250000000000085,0,0,0,0,0,1,1,0,0,0,0,1,0,1
3165-HDOEW,0,1,0,1,0,0,0,0,0,0,1,45.85,45.85,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6581-NQCBA,0,1,0,1,0,0,0,1,1,1,16,49.95,810.2,1,0.6875,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1689-MRZQR,0,1,0,0,0,0,0,0,1,0,34,78.3,2564.3,0,2.8794117647058783,0,0,1,0,0,0,1,0,0,0,0,1,0,1
5835-BEQEU,0,0,0,1,0,0,0,0,0,0,3,76.95,228.4,0,0.8166666666666629,0,0,0,0,0,1,1,0,0,0,0,1,0,1
5565-FILXA,1,0,0,1,0,0,0,0,1,1,16,96.15,1529.2,0,0.5750000000000028,0,1,0,0,0,1,1,0,0,0,0,1,0,1
5552-ZNFSJ,0,0,0,0,0,0,0,0,0,0,1,45.3,45.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2223-KAGMX,0,0,0,0,0,0,0,0,0,0,15,19.4,289.3,0,0.11333333333332973,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7321-PKUYW,0,0,0,0,0,0,0,1,1,0,11,90.15,987.95,1,0.3363636363636431,1,0,0,0,0,1,1,0,0,0,0,1,0,1
2833-SLKDQ,0,0,0,0,0,0,0,0,0,0,1,45.05,45.05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7595-EUIVN,0,0,0,0,0,1,0,0,0,0,1,75.8,75.8,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2026-TGDHM,0,0,0,1,0,0,0,0,0,1,7,79.3,523.15,0,4.564285714285717,1,0,0,0,0,0,1,0,0,0,0,1,0,1
4030-VPZBD,0,0,0,1,0,0,0,1,0,0,2,30.9,59.05,1,1.375,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4187-CINZD,1,0,0,0,0,1,0,0,1,1,46,95.25,4424.2,1,0.9282608695652073,0,0,1,0,0,0,1,0,1,0,1,0,0,1
6818-WOBHJ,1,1,0,1,0,1,0,0,0,1,68,89.6,6127.6,1,0.5117647058823707,0,0,0,1,0,1,1,0,0,0,0,0,0,1
2408-TZMJL,0,1,0,1,1,1,1,0,1,1,59,110.15,6448.05,3,0.8610169491525426,0,0,0,1,0,1,1,0,1,0,0,1,0,1
9134-CEQMF,1,1,0,1,0,0,0,0,1,1,7,89.5,676.7,0,7.171428571428578,1,0,0,0,0,0,1,0,0,0,0,1,0,1
7993-PYKOF,0,1,0,0,1,0,0,0,0,0,8,75.0,632.95,1,4.118750000000006,1,0,0,0,0,0,1,0,0,0,0,1,0,1
5027-XWQHA,0,0,0,0,0,0,0,0,0,0,6,44.75,270.95,0,0.40833333333333144,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4566-QVRRW,0,1,0,1,0,0,0,0,0,0,11,44.05,483.7,0,0.07727272727272805,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8519-IMDHU,1,1,0,1,0,0,0,0,0,1,15,85.6,1345.55,0,4.103333333333339,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0201-OAMXR,0,0,0,0,1,1,1,1,1,1,70,115.55,8127.6,4,0.5585714285714403,0,0,0,1,0,1,1,0,1,0,1,0,0,1
3372-KWFBM,1,0,0,1,0,0,0,0,1,0,16,86.6,1281.0,0,6.537499999999994,0,1,0,0,0,1,1,0,0,0,0,1,0,1
7831-QGOXH,0,0,0,1,0,0,0,0,1,0,18,85.2,1553.9,0,1.12777777777778,0,1,0,0,0,1,1,0,0,0,0,1,0,1
6393-WRYZE,0,1,0,1,0,0,0,0,1,1,34,97.65,3207.55,0,3.310294117647061,0,0,1,0,0,1,1,0,0,0,0,1,0,1
6599-RCLCJ,0,1,0,1,0,1,1,1,1,1,47,109.55,5124.55,3,0.5170212765957416,0,0,1,0,0,1,1,0,0,0,0,1,0,1
9831-BPFRI,0,1,0,1,0,1,1,1,0,0,39,89.55,3474.45,3,0.461538461538467,0,0,1,0,0,1,1,0,1,0,0,1,0,1
1725-MIMXW,0,0,0,1,0,0,0,0,0,0,1,19.45,19.45,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0031-PVLZI,0,1,0,0,0,0,0,0,0,0,4,20.35,76.35,0,1.2625000000000028,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7206-GZCDC,1,0,0,1,0,0,0,0,0,0,1,69.25,69.25,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4791-QRGMF,0,1,0,1,0,0,1,0,1,1,59,99.5,5961.1,1,1.5355932203389955,0,0,0,1,0,1,1,0,1,0,0,0,0,1
1768-ZAIFU,1,0,0,1,0,0,0,0,0,0,1,25.2,25.2,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4671-LXRDQ,0,0,0,1,0,0,0,0,0,0,2,45.0,96.45,0,3.2250000000000014,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1934-SJVJK,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3838-OZURD,0,1,0,1,0,1,1,0,1,1,66,105.0,7133.25,2,3.0795454545454533,0,0,0,1,0,1,1,0,0,0,1,0,0,1
